segment,day_start_approx,return_start_percent_approx,day_end_approx,return_end_percent_approx,marker_bridge
6841,62.555556,2.571942,62.666667,2.580935,False
6842,62.555556,1.133094,62.666667,1.133094,False
6843,62.555556,-0.955357,62.666667,-0.955357,False
6844,62.555556,-3.178571,62.666667,-3.1875,False
6845,62.555556,-4.6875,62.666667,-4.696429,False
6846,62.555556,-6.732143,62.666667,-6.741071,False
6847,62.555556,-7.232143,62.666667,-7.267857,False
6848,62.666667,7.149281,62.777778,7.167266,False
6849,62.666667,6.070144,62.777778,6.079137,False
6850,62.666667,3.758993,62.777778,3.785971,False
6851,62.666667,2.580935,62.777778,2.589928,False
6852,62.666667,1.133094,62.777778,1.142086,False
6853,62.666667,-0.955357,62.777778,-0.955357,False
6854,62.666667,-3.1875,62.777778,-3.1875,False
6855,62.666667,-4.696429,62.777778,-4.705357,False
6856,62.666667,-6.741071,62.777778,-6.75,False
6857,62.666667,-7.267857,62.777778,-7.285714,False
6858,62.777778,7.167266,62.888889,7.185252,False
6859,62.777778,6.079137,62.888889,6.088129,False
6860,62.777778,3.785971,62.888889,3.81295,False
6861,62.777778,2.589928,62.888889,2.598921,False
6862,62.777778,1.142086,62.888889,1.142086,False
6863,62.777778,-0.955357,62.888889,-0.973214,False
6864,62.777778,-3.1875,62.888889,-3.196429,False
6865,62.777778,-4.705357,62.888889,-4.723214,False
6866,62.777778,-6.75,62.888889,-6.758929,False
6867,62.777778,-7.285714,62.888889,-7.303571,False
6868,62.888889,7.185252,63.0,7.194245,False
6869,62.888889,6.088129,63.0,6.106115,False
6870,62.888889,3.81295,63.0,3.830935,False
6871,62.888889,2.598921,63.0,2.598921,False
6872,62.888889,1.142086,63.0,1.142086,False
6873,62.888889,-0.973214,63.0,-0.973214,False
6874,62.888889,-3.196429,63.0,-3.196429,False
6875,62.888889,-4.723214,63.0,-4.723214,False
6876,62.888889,-6.758929,63.0,-6.767857,False
6877,62.888889,-7.303571,63.0,-7.3125,False
6878,63.0,7.194245,63.111111,7.194245,False
6879,63.0,6.106115,63.111111,6.124101,False
6880,63.0,3.830935,63.111111,3.866906,False
6881,63.0,2.598921,63.111111,2.616906,False
6882,63.0,1.142086,63.111111,1.142086,False
6883,63.0,-0.973214,63.111111,-0.973214,False
6884,63.0,-3.196429,63.111111,-3.196429,False
6885,63.0,-4.723214,63.111111,-4.741071,False
6886,63.0,-6.767857,63.111111,-6.767857,False
6887,63.0,-7.3125,63.111111,-7.330357,False
6888,63.111111,7.194245,63.222222,7.194245,False
6889,63.111111,6.124101,63.222222,6.18705,False
6890,63.111111,3.866906,63.222222,3.884892,False
6891,63.111111,2.616906,63.222222,2.616906,False
6892,63.111111,1.142086,63.222222,1.142086,False
6893,63.111111,-0.973214,63.222222,-0.982143,False
6894,63.111111,-3.196429,63.222222,-3.205357,False
6895,63.111111,-4.741071,63.222222,-4.741071,False
6896,63.111111,-6.767857,63.222222,-6.767857,False
6897,63.111111,-7.330357,63.222222,-7.357143,False
6898,63.222222,7.194245,63.333333,7.185252,False
6899,63.222222,6.18705,63.333333,6.223022,False
6900,63.222222,3.884892,63.333333,3.902878,False
6901,63.222222,2.616906,63.333333,2.625899,False
6902,63.222222,1.142086,63.333333,1.142086,False
6903,63.222222,-0.982143,63.333333,-0.973214,False
6904,63.222222,-3.205357,63.333333,-3.214286,False
6905,63.222222,-4.741071,63.333333,-4.75,False
6906,63.222222,-6.767857,63.333333,-6.776786,False
6907,63.222222,-7.357143,63.333333,-7.375,False
6908,63.333333,7.185252,63.444444,7.167266,False
6909,63.333333,6.223022,63.444444,6.258993,False
6910,63.333333,3.902878,63.444444,3.902878,False
6911,63.333333,2.625899,63.444444,2.625899,False
6912,63.333333,1.142086,63.444444,1.142086,False
6913,63.333333,-0.973214,63.444444,-0.982143,False
6914,63.333333,-3.214286,63.444444,-3.214286,False
6915,63.333333,-4.75,63.444444,-4.758929,False
6916,63.333333,-6.776786,63.444444,-6.776786,False
6917,63.333333,-7.375,63.444444,-7.392857,False
6918,63.444444,7.167266,63.555556,7.167266,False
6919,63.444444,6.258993,63.555556,6.285971,False
6920,63.444444,3.902878,63.555556,3.920863,False
6921,63.444444,2.625899,63.555556,2.634892,False
6922,63.444444,1.142086,63.555556,1.142086,False
6923,63.444444,-0.982143,63.555556,-0.991071,False
6924,63.444444,-3.214286,63.555556,-3.223214,False
6925,63.444444,-4.758929,63.555556,-4.767857,False
6926,63.444444,-6.776786,63.555556,-6.776786,False
6927,63.444444,-7.392857,63.555556,-7.410714,False
6928,63.555556,7.167266,63.666667,7.158273,False
6929,63.555556,6.285971,63.666667,6.303957,False
6930,63.555556,3.920863,63.666667,3.920863,False
6931,63.555556,2.634892,63.666667,2.652878,False
6932,63.555556,1.142086,63.666667,1.142086,False
6933,63.555556,-0.991071,63.666667,-0.982143,False
6934,63.555556,-3.223214,63.666667,-3.223214,False
6935,63.555556,-4.767857,63.666667,-4.776786,False
6936,63.555556,-6.776786,63.666667,-6.776786,False
6937,63.555556,-7.410714,63.666667,-7.419643,False
6938,63.666667,7.158273,63.777778,7.149281,False
6939,63.666667,6.303957,63.777778,6.330935,False
6940,63.666667,3.920863,63.777778,3.929856,False
6941,63.666667,2.652878,63.777778,2.652878,False
6942,63.666667,1.142086,63.777778,1.142086,False
6943,63.666667,-0.982143,63.777778,-0.991071,False
6944,63.666667,-3.223214,63.777778,-3.232143,False
6945,63.666667,-4.776786,63.777778,-4.776786,False
6946,63.666667,-6.776786,63.777778,-6.794643,False
6947,63.666667,-7.419643,63.777778,-7.4375,False
6948,63.777778,7.149281,63.888889,7.140288,False
6949,63.777778,6.330935,63.888889,6.348921,False
6950,63.777778,3.929856,63.888889,3.938849,False
6951,63.777778,2.652878,63.888889,2.661871,False
6952,63.777778,1.142086,63.888889,1.142086,False
6953,63.777778,-0.991071,63.888889,-0.991071,False
6954,63.777778,-3.232143,63.888889,-3.241071,False
6955,63.777778,-4.776786,63.888889,-4.776786,False
6956,63.777778,-6.794643,63.888889,-6.803571,False
6957,63.777778,-7.4375,63.888889,-7.455357,False
6958,63.888889,7.140288,64.0,7.122302,False
6959,63.888889,6.348921,64.0,6.366906,False
6960,63.888889,3.938849,64.0,3.947842,False
6961,63.888889,2.661871,64.0,2.670863,False
6962,63.888889,1.142086,64.0,1.142086,False
6963,63.888889,-0.991071,64.0,-0.991071,False
6964,63.888889,-3.241071,64.0,-3.25,False
6965,63.888889,-4.776786,64.0,-4.785714,False
6966,63.888889,-6.803571,64.0,-6.803571,False
6967,63.888889,-7.455357,64.0,-7.482143,False
6968,64.0,7.122302,64.111111,7.122302,False
6969,64.0,6.366906,64.111111,6.366906,False
6970,64.0,3.947842,64.111111,3.947842,False
6971,64.0,2.670863,64.111111,2.670863,False
6972,64.0,1.142086,64.111111,1.142086,False
6973,64.0,-0.991071,64.111111,-0.973214,False
6974,64.0,-3.25,64.111111,-3.25,False
6975,64.0,-4.785714,64.111111,-4.794643,False
6976,64.0,-6.803571,64.111111,-6.8125,False
6977,64.0,-7.482143,64.111111,-7.482143,False
6978,64.111111,7.122302,64.222222,7.104317,False
6979,64.111111,6.366906,64.222222,6.375899,False
6980,64.111111,3.947842,64.222222,3.947842,False
6981,64.111111,2.670863,64.222222,2.688849,False
6982,64.111111,1.142086,64.222222,1.142086,False
6983,64.111111,-0.973214,64.222222,-0.973214,False
6984,64.111111,-3.25,64.222222,-3.258929,False
6985,64.111111,-4.794643,64.222222,-4.794643,False
6986,64.111111,-6.8125,64.222222,-6.821429,False
6987,64.111111,-7.482143,64.222222,-7.508929,False
6988,64.222222,7.104317,64.333333,7.095324,False
6989,64.222222,6.375899,64.333333,6.393885,False
6990,64.222222,3.947842,64.333333,3.956835,False
6991,64.222222,2.688849,64.333333,2.688849,False
6992,64.222222,1.142086,64.333333,1.142086,False
6993,64.222222,-0.973214,64.333333,-0.973214,False
6994,64.222222,-3.258929,64.333333,-3.258929,False
6995,64.222222,-4.794643,64.333333,-4.794643,False
6996,64.222222,-6.821429,64.333333,-6.830357,False
6997,64.222222,-7.508929,64.333333,-7.526786,False
6998,64.333333,7.095324,64.444444,7.086331,False
6999,64.333333,6.393885,64.444444,6.411871,False
7000,64.333333,3.956835,64.444444,3.956835,False
7001,64.333333,2.688849,64.444444,2.688849,False
7002,64.333333,1.142086,64.444444,1.151079,False
7003,64.333333,-0.973214,64.444444,-0.973214,False
7004,64.333333,-3.258929,64.444444,-3.267857,False
7005,64.333333,-4.794643,64.444444,-4.8125,False
7006,64.333333,-6.830357,64.444444,-6.839286,False
7007,64.333333,-7.526786,64.444444,-7.526786,False
7008,64.444444,7.086331,64.555556,7.068345,False
7009,64.444444,6.411871,64.555556,6.420863,False
7010,64.444444,3.956835,64.555556,3.956835,False
7011,64.444444,2.688849,64.555556,2.688849,False
7012,64.444444,1.151079,64.555556,1.160072,False
7013,64.444444,-0.973214,64.555556,-0.964286,False
7014,64.444444,-3.267857,64.555556,-3.267857,False
7015,64.444444,-4.8125,64.555556,-4.8125,False
7016,64.444444,-6.839286,64.555556,-6.839286,False
7017,64.444444,-7.526786,64.555556,-7.553571,False
7018,64.555556,7.068345,64.666667,7.068345,False
7019,64.555556,6.420863,64.666667,6.447842,False
7020,64.555556,3.956835,64.666667,3.956835,False
7021,64.555556,2.688849,64.666667,2.688849,False
7022,64.555556,1.160072,64.666667,1.160072,False
7023,64.555556,-0.964286,64.666667,-0.955357,False
7024,64.555556,-3.267857,64.666667,-3.267857,False
7025,64.555556,-4.8125,64.666667,-4.8125,False
7026,64.555556,-6.839286,64.666667,-6.848214,False
7027,64.555556,-7.553571,64.666667,-7.553571,False
7028,64.666667,7.068345,64.777778,7.068345,False
7029,64.666667,6.447842,64.777778,6.465827,False
7030,64.666667,3.956835,64.777778,3.956835,False
7031,64.666667,2.688849,64.777778,2.688849,False
7032,64.666667,1.160072,64.777778,1.160072,False
7033,64.666667,-0.955357,64.777778,-0.955357,False
7034,64.666667,-3.267857,64.777778,-3.276786,False
7035,64.666667,-4.8125,64.777778,-4.8125,False
7036,64.666667,-6.848214,64.777778,-6.866071,False
7037,64.666667,-7.553571,64.777778,-7.571429,False
7038,64.777778,7.068345,64.888889,7.059353,False
7039,64.777778,6.465827,64.888889,6.492806,False
7040,64.777778,3.956835,64.888889,3.956835,False
7041,64.777778,2.688849,64.888889,2.688849,False
7042,64.777778,1.160072,64.888889,1.178058,False
7043,64.777778,-0.955357,64.888889,-0.973214,False
7044,64.777778,-3.276786,64.888889,-3.285714,False
7045,64.777778,-4.8125,64.888889,-4.830357,False
7046,64.777778,-6.866071,64.888889,-6.875,False
7047,64.777778,-7.571429,64.888889,-7.598214,False
7048,64.888889,7.059353,65.0,7.059353,False
7049,64.888889,6.492806,65.0,6.510791,False
7050,64.888889,3.956835,65.0,3.956835,False
7051,64.888889,2.688849,65.0,2.670863,False
7052,64.888889,1.178058,65.0,1.160072,False
7053,64.888889,-0.973214,65.0,-0.973214,False
7054,64.888889,-3.285714,65.0,-3.294643,False
7055,64.888889,-4.830357,65.0,-4.830357,False
7056,64.888889,-6.875,65.0,-6.883929,False
7057,64.888889,-7.598214,65.0,-7.616071,False
7058,65.0,7.059353,65.111111,7.05036,False
7059,65.0,6.510791,65.111111,6.528777,False
7060,65.0,3.956835,65.111111,3.947842,False
7061,65.0,2.670863,65.111111,2.670863,False
7062,65.0,1.160072,65.111111,1.169065,False
7063,65.0,-0.973214,65.111111,-0.973214,False
7064,65.0,-3.294643,65.111111,-3.294643,False
7065,65.0,-4.830357,65.111111,-4.830357,False
7066,65.0,-6.883929,65.111111,-6.883929,False
7067,65.0,-7.616071,65.111111,-7.625,False
7068,65.111111,7.05036,65.222222,7.032374,False
7069,65.111111,6.528777,65.222222,6.528777,False
7070,65.111111,3.947842,65.222222,3.947842,False
7071,65.111111,2.670863,65.222222,2.670863,False
7072,65.111111,1.169065,65.222222,1.178058,False
7073,65.111111,-0.973214,65.222222,-0.973214,False
7074,65.111111,-3.294643,65.222222,-3.303571,False
7075,65.111111,-4.830357,65.222222,-4.830357,False
7076,65.111111,-6.883929,65.222222,-6.883929,False
7077,65.111111,-7.625,65.222222,-7.633929,False
7078,65.222222,7.032374,65.333333,7.032374,False
7079,65.222222,6.528777,65.333333,6.546763,False
7080,65.222222,3.947842,65.333333,3.947842,False
7081,65.222222,2.670863,65.333333,2.670863,False
7082,65.222222,1.178058,65.333333,1.178058,False
7083,65.222222,-0.973214,65.333333,-0.973214,False
7084,65.222222,-3.303571,65.333333,-3.303571,False
7085,65.222222,-4.830357,65.333333,-4.848214,False
7086,65.222222,-6.883929,65.333333,-6.892857,False
7087,65.222222,-7.633929,65.333333,-7.651786,False
7088,65.333333,7.032374,65.444444,7.05036,False
7089,65.333333,6.546763,65.444444,6.555755,False
7090,65.333333,3.947842,65.444444,3.947842,False
7091,65.333333,2.670863,65.444444,2.670863,False
7092,65.333333,1.178058,65.444444,1.196043,False
7093,65.333333,-0.973214,65.444444,-0.964286,False
7094,65.333333,-3.303571,65.444444,-3.3125,False
7095,65.333333,-4.848214,65.444444,-4.848214,False
7096,65.333333,-6.892857,65.444444,-6.892857,False
7097,65.333333,-7.651786,65.444444,-7.660714,False
7098,65.444444,7.05036,65.555556,7.05036,False
7099,65.444444,6.555755,65.555556,6.555755,False
7100,65.444444,3.947842,65.555556,3.947842,False
7101,65.444444,2.670863,65.555556,2.670863,False
7102,65.444444,1.196043,65.555556,1.196043,False
7103,65.444444,-0.964286,65.555556,-0.955357,False
7104,65.444444,-3.3125,65.555556,-3.3125,False
7105,65.444444,-4.848214,65.555556,-4.857143,False
7106,65.444444,-6.892857,65.555556,-6.901786,False
7107,65.444444,-7.660714,65.555556,-7.669643,False
7108,65.555556,7.05036,65.666667,7.05036,False
7109,65.555556,6.555755,65.666667,6.555755,False
7110,65.555556,3.947842,65.666667,3.938849,False
7111,65.555556,2.670863,65.666667,2.679856,False
7112,65.555556,1.196043,65.666667,1.205036,False
7113,65.555556,-0.955357,65.666667,-0.955357,False
7114,65.555556,-3.3125,65.666667,-3.3125,False
7115,65.555556,-4.857143,65.666667,-4.857143,False
7116,65.555556,-6.901786,65.666667,-6.901786,False
7117,65.555556,-7.669643,65.666667,-7.6875,False
7118,65.666667,7.05036,65.777778,7.05036,False
7119,65.666667,6.555755,65.777778,6.564748,False
7120,65.666667,3.938849,65.777778,3.938849,False
7121,65.666667,2.679856,65.777778,2.679856,False
7122,65.666667,1.205036,65.777778,1.214029,False
7123,65.666667,-0.955357,65.777778,-0.946429,False
7124,65.666667,-3.3125,65.777778,-3.3125,False
7125,65.666667,-4.857143,65.777778,-4.866071,False
7126,65.666667,-6.901786,65.777778,-6.901786,False
7127,65.666667,-7.6875,65.777778,-7.6875,False
7128,65.777778,7.05036,65.888889,7.059353,False
7129,65.777778,6.564748,65.888889,6.564748,False
7130,65.777778,3.938849,65.888889,3.929856,False
7131,65.777778,2.679856,65.888889,2.679856,False
7132,65.777778,1.214029,65.888889,1.214029,False
7133,65.777778,-0.946429,65.888889,-0.946429,False
7134,65.777778,-3.3125,65.888889,-3.321429,False
7135,65.777778,-4.866071,65.888889,-4.883929,False
7136,65.777778,-6.901786,65.888889,-6.901786,False
7137,65.777778,-7.6875,65.888889,-7.6875,False
7138,65.888889,7.059353,66.0,7.077338,False
7139,65.888889,6.564748,66.0,6.573741,False
7140,65.888889,3.929856,66.0,3.929856,False
7141,65.888889,2.679856,66.0,2.688849,False
7142,65.888889,1.214029,66.0,1.223022,False
7143,65.888889,-0.946429,66.0,-0.946429,False
7144,65.888889,-3.321429,66.0,-3.321429,False
7145,65.888889,-4.883929,66.0,-4.892857,False
7146,65.888889,-6.901786,66.0,-6.901786,False
7147,65.888889,-7.6875,66.0,-7.705357,False
7148,66.0,7.077338,66.111111,7.077338,False
7149,66.0,6.573741,66.111111,6.573741,False
7150,66.0,3.929856,66.111111,3.929856,False
7151,66.0,2.688849,66.111111,2.697842,False
7152,66.0,1.223022,66.111111,1.241007,False
7153,66.0,-0.946429,66.111111,-0.946429,False
7154,66.0,-3.321429,66.111111,-3.330357,False
7155,66.0,-4.892857,66.111111,-4.892857,False
7156,66.0,-6.901786,66.111111,-6.910714,False
7157,66.0,-7.705357,66.111111,-7.714286,False
7158,66.111111,7.077338,66.222222,7.086331,False
7159,66.111111,6.573741,66.222222,6.573741,False
7160,66.111111,3.929856,66.222222,3.929856,False
7161,66.111111,2.697842,66.222222,2.697842,False
7162,66.111111,1.241007,66.222222,1.241007,False
7163,66.111111,-0.946429,66.222222,-0.946429,False
7164,66.111111,-3.330357,66.222222,-3.330357,False
7165,66.111111,-4.892857,66.222222,-4.910714,False
7166,66.111111,-6.910714,66.222222,-6.910714,False
7167,66.111111,-7.714286,66.222222,-7.714286,False
7168,66.222222,7.086331,66.333333,7.095324,False
7169,66.222222,6.573741,66.333333,6.573741,False
7170,66.222222,3.929856,66.333333,3.920863,False
7171,66.222222,2.697842,66.333333,2.697842,False
7172,66.222222,1.241007,66.333333,1.241007,False
7173,66.222222,-0.946429,66.333333,-0.946429,False
7174,66.222222,-3.330357,66.333333,-3.330357,False
7175,66.222222,-4.910714,66.333333,-4.910714,False
7176,66.222222,-6.910714,66.333333,-6.910714,False
7177,66.222222,-7.714286,66.333333,-7.723214,False
7178,66.333333,7.095324,66.444444,7.104317,False
7179,66.333333,6.573741,66.444444,6.564748,False
7180,66.333333,3.920863,66.444444,3.911871,False
7181,66.333333,2.697842,66.444444,2.706835,False
7182,66.333333,1.241007,66.444444,1.25,False
7183,66.333333,-0.946429,66.444444,-0.946429,False
7184,66.333333,-3.330357,66.444444,-3.330357,False
7185,66.333333,-4.910714,66.444444,-4.919643,False
7186,66.333333,-6.910714,66.444444,-6.910714,False
7187,66.333333,-7.723214,66.444444,-7.723214,False
7188,66.444444,7.104317,66.555556,7.122302,False
7189,66.444444,6.564748,66.555556,6.555755,False
7190,66.444444,3.911871,66.555556,3.902878,False
7191,66.444444,2.706835,66.555556,2.715827,False
7192,66.444444,1.25,66.555556,1.25,False
7193,66.444444,-0.946429,66.555556,-0.946429,False
7194,66.444444,-3.330357,66.555556,-3.339286,False
7195,66.444444,-4.919643,66.555556,-4.928571,False
7196,66.444444,-6.910714,66.555556,-6.919643,False
7197,66.444444,-7.723214,66.555556,-7.723214,False
7198,66.555556,7.122302,66.666667,7.131295,False
7199,66.555556,6.555755,66.666667,6.555755,False
7200,66.555556,3.902878,66.666667,3.902878,False
7201,66.555556,2.715827,66.666667,2.72482,False
7202,66.555556,1.25,66.666667,1.258993,False
7203,66.555556,-0.946429,66.666667,-0.946429,False
7204,66.555556,-3.339286,66.666667,-3.339286,False
7205,66.555556,-4.928571,66.666667,-4.946429,False
7206,66.555556,-6.919643,66.666667,-6.919643,False
7207,66.555556,-7.723214,66.666667,-7.723214,False
7208,66.666667,7.131295,66.777778,7.140288,False
7209,66.666667,6.555755,66.777778,6.555755,False
7210,66.666667,3.902878,66.777778,3.893885,False
7211,66.666667,2.72482,66.777778,2.72482,False
7212,66.666667,1.258993,66.777778,1.267986,False
7213,66.666667,-0.946429,66.777778,-0.946429,False
7214,66.666667,-3.339286,66.777778,-3.348214,False
7215,66.666667,-4.946429,66.777778,-4.955357,False
7216,66.666667,-6.919643,66.777778,-6.919643,False
7217,66.666667,-7.723214,66.777778,-7.732143,False
7218,66.777778,7.140288,66.888889,7.158273,False
7219,66.777778,6.555755,66.888889,6.546763,False
7220,66.777778,3.893885,66.888889,3.893885,False
7221,66.777778,2.72482,66.888889,2.742806,False
7222,66.777778,1.267986,66.888889,1.267986,False
7223,66.777778,-0.946429,66.888889,-0.946429,False
7224,66.777778,-3.348214,66.888889,-3.348214,False
7225,66.777778,-4.955357,66.888889,-4.955357,False
7226,66.777778,-6.919643,66.888889,-6.919643,False
7227,66.777778,-7.732143,66.888889,-7.741071,False
7228,66.888889,7.158273,67.0,7.176259,False
7229,66.888889,6.546763,67.0,6.53777,False
7230,66.888889,3.893885,67.0,3.875899,False
7231,66.888889,2.742806,67.0,2.742806,False
7232,66.888889,1.267986,67.0,1.258993,False
7233,66.888889,-0.946429,67.0,-0.946429,False
7234,66.888889,-3.348214,67.0,-3.348214,False
7235,66.888889,-4.955357,67.0,-4.973214,False
7236,66.888889,-6.919643,67.0,-6.919643,False
7237,66.888889,-7.741071,67.0,-7.741071,False
7238,67.0,7.176259,67.111111,7.194245,False
7239,67.0,6.53777,67.111111,6.528777,False
7240,67.0,3.875899,67.111111,3.875899,False
7241,67.0,2.742806,67.111111,2.751799,False
7242,67.0,1.258993,67.111111,1.258993,False
7243,67.0,-0.946429,67.111111,-0.946429,False
7244,67.0,-3.348214,67.111111,-3.348214,False
7245,67.0,-4.973214,67.111111,-4.982143,False
7246,67.0,-6.919643,67.111111,-6.919643,False
7247,67.0,-7.741071,67.111111,-7.741071,False
7248,67.111111,7.194245,67.222222,7.203237,False
7249,67.111111,6.528777,67.222222,6.528777,False
7250,67.111111,3.875899,67.222222,3.875899,False
7251,67.111111,2.751799,67.222222,2.751799,False
7252,67.111111,1.258993,67.222222,1.258993,False
7253,67.111111,-0.946429,67.222222,-0.946429,False
7254,67.111111,-3.348214,67.222222,-3.348214,False
7255,67.111111,-4.982143,67.222222,-4.991071,False
7256,67.111111,-6.919643,67.222222,-6.919643,False
7257,67.111111,-7.741071,67.222222,-7.75,False
7258,67.222222,7.203237,67.333333,7.21223,False
7259,67.222222,6.528777,67.333333,6.519784,False
7260,67.222222,3.875899,67.333333,3.875899,False
7261,67.222222,2.751799,67.333333,2.760791,False
7262,67.222222,1.258993,67.333333,1.258993,False
7263,67.222222,-0.946429,67.333333,-0.946429,False
7264,67.222222,-3.348214,67.333333,-3.348214,False
7265,67.222222,-4.991071,67.333333,-5.0,False
7266,67.222222,-6.919643,67.333333,-6.919643,False
7267,67.222222,-7.75,67.333333,-7.758929,False
7268,67.333333,7.21223,67.444444,7.221223,False
7269,67.333333,6.519784,67.444444,6.510791,False
7270,67.333333,3.875899,67.444444,3.866906,False
7271,67.333333,2.760791,67.444444,2.769784,False
7272,67.333333,1.258993,67.444444,1.25,False
7273,67.333333,-0.946429,67.444444,-0.946429,False
7274,67.333333,-3.348214,67.444444,-3.348214,False
7275,67.333333,-5.0,67.444444,-5.0,False
7276,67.333333,-6.919643,67.444444,-6.910714,False
7277,67.333333,-7.758929,67.444444,-7.758929,False
7278,67.444444,7.221223,67.555556,7.230216,False
7279,67.444444,6.510791,67.555556,6.510791,False
7280,67.444444,3.866906,67.555556,3.866906,False
7281,67.444444,2.769784,67.555556,2.769784,False
7282,67.444444,1.25,67.555556,1.25,False
7283,67.444444,-0.946429,67.555556,-0.946429,False
7284,67.444444,-3.348214,67.555556,-3.357143,False
7285,67.444444,-5.0,67.555556,-5.008929,False
7286,67.444444,-6.910714,67.555556,-6.901786,False
7287,67.444444,-7.758929,67.555556,-7.767857,False
7288,67.555556,7.230216,67.666667,7.239209,False
7289,67.555556,6.510791,67.666667,6.510791,False
7290,67.555556,3.866906,67.666667,3.866906,False
7291,67.555556,2.769784,67.666667,2.778777,False
7292,67.555556,1.25,67.666667,1.25,False
7293,67.555556,-0.946429,67.666667,-0.946429,False
7294,67.555556,-3.357143,67.666667,-3.357143,False
7295,67.555556,-5.008929,67.666667,-5.017857,False
7296,67.555556,-6.901786,67.666667,-6.901786,False
7297,67.555556,-7.767857,67.666667,-7.776786,False
7298,67.666667,7.239209,67.777778,7.248201,False
7299,67.666667,6.510791,67.777778,6.501799,False
7300,67.666667,3.866906,67.777778,3.866906,False
7301,67.666667,2.778777,67.777778,2.778777,False
7302,67.666667,1.25,67.777778,1.25,False
7303,67.666667,-0.946429,67.777778,-0.946429,False
7304,67.666667,-3.357143,67.777778,-3.357143,False
7305,67.666667,-5.017857,67.777778,-5.026786,False
7306,67.666667,-6.901786,67.777778,-6.901786,False
7307,67.666667,-7.776786,67.777778,-7.785714,False
7308,67.777778,7.248201,67.888889,7.257194,False
7309,67.777778,6.501799,67.888889,6.510791,False
7310,67.777778,3.866906,67.888889,3.866906,False
7311,67.777778,2.778777,67.888889,2.778777,False
7312,67.777778,1.25,67.888889,1.241007,False
7313,67.777778,-0.946429,67.888889,-0.946429,False
7314,67.777778,-3.357143,67.888889,-3.366071,False
7315,67.777778,-5.026786,67.888889,-5.035714,False
7316,67.777778,-6.901786,67.888889,-6.901786,False
7317,67.777778,-7.785714,67.888889,-7.794643,False
7318,67.888889,7.257194,68.0,7.266187,False
7319,67.888889,6.510791,68.0,6.510791,False
7320,67.888889,3.866906,68.0,3.866906,False
7321,67.888889,2.778777,68.0,2.778777,False
7322,67.888889,1.241007,68.0,1.232014,False
7323,67.888889,-0.946429,68.0,-0.955357,False
7324,67.888889,-3.366071,68.0,-3.366071,False
7325,67.888889,-5.035714,68.0,-5.044643,False
7326,67.888889,-6.901786,68.0,-6.901786,False
7327,67.888889,-7.794643,68.0,-7.803571,False
7328,68.0,7.266187,68.111111,7.27518,False
7329,68.0,6.510791,68.111111,6.510791,False
7330,68.0,3.866906,68.111111,3.875899,False
7331,68.0,2.778777,68.111111,2.78777,False
7332,68.0,1.232014,68.111111,1.232014,False
7333,68.0,-0.955357,68.111111,-0.955357,False
7334,68.0,-3.366071,68.111111,-3.366071,False
7335,68.0,-5.044643,68.111111,-5.044643,False
7336,68.0,-6.901786,68.111111,-6.901786,False
7337,68.0,-7.803571,68.111111,-7.8125,False
7338,68.111111,7.27518,68.222222,7.293165,False
7339,68.111111,6.510791,68.222222,6.510791,False
7340,68.111111,3.875899,68.222222,3.875899,False
7341,68.111111,2.78777,68.222222,2.796763,False
7342,68.111111,1.232014,68.222222,1.232014,False
7343,68.111111,-0.955357,68.222222,-0.955357,False
7344,68.111111,-3.366071,68.222222,-3.375,False
7345,68.111111,-5.044643,68.222222,-5.053571,False
7346,68.111111,-6.901786,68.222222,-6.901786,False
7347,68.111111,-7.8125,68.222222,-7.830357,False
7348,68.222222,7.293165,68.333333,7.302158,False
7349,68.222222,6.510791,68.333333,6.519784,False
7350,68.222222,3.875899,68.333333,3.884892,False
7351,68.222222,2.796763,68.333333,2.796763,False
7352,68.222222,1.232014,68.333333,1.232014,False
7353,68.222222,-0.955357,68.333333,-0.955357,False
7354,68.222222,-3.375,68.333333,-3.375,False
7355,68.222222,-5.053571,68.333333,-5.053571,False
7356,68.222222,-6.901786,68.333333,-6.901786,False
7357,68.222222,-7.830357,68.333333,-7.848214,False
7358,68.333333,7.302158,68.444444,7.320144,False
7359,68.333333,6.519784,68.444444,6.528777,False
7360,68.333333,3.884892,68.444444,3.893885,False
7361,68.333333,2.796763,68.444444,2.796763,False
7362,68.333333,1.232014,68.444444,1.223022,False
7363,68.333333,-0.955357,68.444444,-0.955357,False
7364,68.333333,-3.375,68.444444,-3.383929,False
7365,68.333333,-5.053571,68.444444,-5.053571,False
7366,68.333333,-6.901786,68.444444,-6.901786,False
7367,68.333333,-7.848214,68.444444,-7.857143,False
7368,68.444444,7.320144,68.555556,7.329137,False
7369,68.444444,6.528777,68.555556,6.546763,False
7370,68.444444,3.893885,68.555556,3.911871,False
7371,68.444444,2.796763,68.555556,2.796763,False
7372,68.444444,1.223022,68.555556,1.223022,False
7373,68.444444,-0.955357,68.555556,-0.955357,False
7374,68.444444,-3.383929,68.555556,-3.383929,False
7375,68.444444,-5.053571,68.555556,-5.0625,False
7376,68.444444,-6.901786,68.555556,-6.910714,False
7377,68.444444,-7.857143,68.555556,-7.875,False
7378,68.555556,7.329137,68.666667,7.329137,False
7379,68.555556,6.546763,68.666667,6.546763,False
7380,68.555556,3.911871,68.666667,3.929856,False
7381,68.555556,2.796763,68.666667,2.78777,False
7382,68.555556,1.223022,68.666667,1.214029,False
