occurrence_id,deck,deck_path,slide_number,hidden_slide,occurrence_ordinal,asset_kind,object_id,object_name,alt_title,alt_description,decorative,relationship_id,relationship_type,media_path,external,crop,image_format,mime_type,width_px,height_px,bytes,sha256,duplicate_group,duplicate_occurrences
DPN04. Influence & Persuasion:s25:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",25,False,1,embedded-image,1026,Picture 2,,How Not To Fight Vaccine Hesitancy: Lessons from Brain Science (and Nancy  Reagan) | by Steve Genco | Better Marketing,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image27.jpeg,False,,JPEG,image/jpeg,1400,787,302264,e0ccee0a2843e2c420cabb835bca3d5d65bddd4c29db5c878ef6b04896276a02,sha256:e0ccee0a2843e2c4,1
DPN04. Influence & Persuasion:s26:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",26,False,1,embedded-image,10,Picture 9,,066ce45a0854de3adc2f22ad336bd77cef659785_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image28.png,False,,PNG,image/png,1672,941,1804968,d94b56e58e6f793b144cf3dcc2a83cb362f11d948e6221dfdba74a81ef7b931d,sha256:d94b56e58e6f793b,2
DPN04. Influence & Persuasion:s27:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",27,False,1,embedded-image,6,Picture 5,,3ccab0f503e9398b602bf61b469eb325977217a9_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image29.png,False,,PNG,image/png,1672,941,1877970,bbb6108f327291e93dda3b7b6eb9a76c4f1be4269591bcbc812d41cb07df7f6d,sha256:bbb6108f327291e9,1
DPN04. Influence & Persuasion:s30:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",30,False,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image30.png,False,,PNG,image/png,755,387,150653,5f385de3845140fd658d3ab87d4d4536bf7b1bdd51f6c132ce3016de227ba6c6,sha256:5f385de3845140fd,1
DPN04. Influence & Persuasion:s31:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,1,embedded-image,2,Picture 1,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image31.png,False,,PNG,image/png,744,380,146654,0da09e0c3b3377561da3e52040b710b729d459967d09373d4b9b143fa1098cfc,sha256:0da09e0c3b337756,1
DPN04. Influence & Persuasion:s31:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,2,embedded-image,12,Picture 11,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image32.png,False,,PNG,image/png,693,380,139441,a5f39fa2e752048d5286141485de2a7e33165f42da7fa9fa480ef2032a72eb2d,sha256:a5f39fa2e752048d,1
DPN04. Influence & Persuasion:s31:o3,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,3,embedded-image,13,Picture 12,,,False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image33.png,False,,PNG,image/png,705,380,143889,a6f1eeb78b98b2001e2cc4dfc931cb713357bf43f5f04208ca7a043b7f47c3ac,sha256:a6f1eeb78b98b200,1
DPN04. Influence & Persuasion:s31:o4,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,4,embedded-image,3,Picture 2,,,False,rId6,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image34.png,False,,PNG,image/png,1196,891,63123,ff09cee3f8ae6887807ec1e66138adb64b29e041846261adf20ae74fc1a777e5,sha256:ff09cee3f8ae6887,1
DPN04. Influence & Persuasion:s31:o5,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,5,embedded-image,8,Picture 7,,,False,rId7,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image35.png,False,,PNG,image/png,1140,803,47647,57e35b70ebb4ac851aa729cd3cd988168a07bc5bfd197843034633fb4b99a2c6,sha256:57e35b70ebb4ac85,1
DPN04. Influence & Persuasion:s31:o6,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",31,False,6,embedded-image,11,Picture 10,,,False,rId8,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image36.png,False,,PNG,image/png,1311,870,54325,f4d34310ba3a40f35a845ca5f8e4dee67fee98bd4761871da622470c58c6ed0f,sha256:f4d34310ba3a40f3,1
DPN04. Influence & Persuasion:s36:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",36,False,1,embedded-image,6,Picture 5,,"Diagram

Description automatically generated",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image37.png,False,,PNG,image/png,593,469,63496,5797beebead6ba1fdda59422be0072dd24ced45968293d8cdbca9ccab6177c37,sha256:5797beebead6ba1f,1
DPN04. Influence & Persuasion:s37:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",37,False,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image38.tiff,False,,TIFF,image/tiff,274,184,154614,abbcab864c2d8b791be617e3f9f384262386e5e29ba6604f92665a65489a672a,sha256:abbcab864c2d8b79,1
DPN04. Influence & Persuasion:s39:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",39,False,1,embedded-image,1026,Picture 2,,"CRMS Students Complete Lesson on Dr. Martin Luther King, Jr.; Craft Their  Own “I Have a Dream Too” Speeches",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image39.jpeg,False,,JPEG,image/jpeg,446,539,63254,12b46f17d4f8b0b212afad876ea77ae8871d968eb3d9c85c5701689538e28dda,sha256:12b46f17d4f8b0b2,1
DPN04. Influence & Persuasion:s43:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",43,False,1,embedded-image,12,Content Placeholder 5,,"Chart, bar chart

Description automatically generated",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image40.png,False,,PNG,image/png,437,1116,53887,a936dc010d87dcd8f197a630904b092cfab3d52d51b54066c1dd1e285bb4e0ba,sha256:a936dc010d87dcd8,1
DPN04. Influence & Persuasion:s43:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",43,False,2,embedded-image,6,Content Placeholder 5,,"Chart, bar chart

Description automatically generated",False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image41.png,False,,PNG,image/png,1261,1116,94214,95b978caf7a3d29c1bfdf3739b49e364ad5ea885fa4916b7107811b3de6dbe04,sha256:95b978caf7a3d29c,1
DPN04. Influence & Persuasion:s46:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",46,False,1,embedded-image,8,Picture 7,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image42.png,False,,PNG,image/png,982,982,71312,80566d5254336572e7d6a25e57c29210a70ee706a290b20b0b2340214649f693,sha256:80566d5254336572,1
DPN04. Influence & Persuasion:s58:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",58,False,1,embedded-image,9,Picture 8,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image43.jpg,False,,JPEG,image/jpeg,4067,687,126775,afdb0f1cb2ea491bc3bc6ad169d5d07dec0352a248a075c4db32d101d9934aec,sha256:afdb0f1cb2ea491b,1
DPN04. Influence & Persuasion:s59:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",59,False,1,embedded-image,5,Picture 4,,"Logo, company name

Description automatically generated",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image44.png,False,,PNG,image/png,535,562,527834,dabef1e0aa9b63de3b9c6147d3de308325d90ba633846c9824645dd2dbf63cb4,sha256:dabef1e0aa9b63de,1
DPN04. Influence & Persuasion:s59:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",59,False,2,embedded-image,7,Picture 6,,"A picture containing diagram

Description automatically generated",False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image45.png,False,,PNG,image/png,547,775,534856,d1e41cc23949ba34bc4b8a635e0c3755b3ea0b8dc5c1e1fec13ba504519c4b8d,sha256:d1e41cc23949ba34,1
DPN04. Influence & Persuasion:s59:o3,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",59,False,3,embedded-image,9,Picture 8,,"A person sitting at a table

Description automatically generated with low confidence",False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image46.png,False,,PNG,image/png,1436,867,1195790,3956a8323b47f0d1083245f87ddb87ca26d7b7f252580db3e7de2e43e1e07128,sha256:3956a8323b47f0d1,1
DPN04. Influence & Persuasion:s61:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",61,False,1,embedded-image,6,Picture 5,,f0f563f250c50dcc37faa27ca7c02a11fb823063_v3.png,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image47.png,False,,PNG,image/png,1672,941,2135281,26839733689c9716a27c26b93c140a83c36781c1b809712edcd8adc4e61bf21e,sha256:26839733689c9716,1
DPN04. Influence & Persuasion:s66:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",66,False,1,embedded-image,7,Picture 6,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image48.tiff,False,,TIFF,image/tiff,630,343,651700,4dda37861a2c716c62e3539b284dee18617c6bdb8018313920c7fd24ccdf9495,sha256:4dda37861a2c716c,1
DPN04. Influence & Persuasion:s68:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",68,False,1,embedded-image,10,Picture 9,,The Living Room Candidate - Commercials - 2004 - Windsurfing,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image49.jpg,False,,JPEG,image/jpeg,640,480,181490,0e7b66a982b13c0b0430a69e767a00abe23dff0f0670042ef126e8109c80d844,sha256:0e7b66a982b13c0b,1
DPN04. Influence & Persuasion:s70:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",70,False,1,embedded-image,2,Picture 1,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image50.jpeg,False,,JPEG,image/jpeg,188,250,20523,00c5e863f299eeae50c2b249f09b0fffc0421782dcd04f81aafc97bbfd9b4201,sha256:00c5e863f299eeae,1
DPN04. Influence & Persuasion:s73:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",73,False,1,embedded-image,9,Picture 8,,"A close up of text on a white background

Description automatically generated",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image51.jpeg,False,,JPEG,image/jpeg,551,547,98192,60bdd5a2559d4fc1c1b2006e4f38d4296953402e1012e9c6097bc20d999ff29c,sha256:60bdd5a2559d4fc1,1
DPN04. Influence & Persuasion:s75:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",75,False,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image52.tiff,False,,TIFF,image/tiff,470,298,424482,defbda8b48e8d3e39b768aef0379e20b02a7644df65b3a2ea82065a4e1269eb8,sha256:defbda8b48e8d3e3,1
DPN04. Influence & Persuasion:s77:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",77,False,1,embedded-image,16,Picture 15,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image53.png,False,,PNG,image/png,621,717,526412,bd6007929e4c360cca17cf086cf41c5c8f47affb096b81746199353d0734ee9e,sha256:bd6007929e4c360c,1
DPN04. Influence & Persuasion:s77:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",77,False,2,embedded-image,24,Picture 23,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image54.png,False,l=9378;t=3308;b=14238,PNG,image/png,3000,3000,163088,812effc55495c3fad12a88ff7dc84237d0bb8c0a66d74dc6243f04b19ae9db67,sha256:812effc55495c3fa,1
DPN04. Influence & Persuasion:s78:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",78,False,1,embedded-image,8,Picture 7,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image55.png,False,r=57110,PNG,image/png,560,411,243279,f53b72a98ef7865f661ba66bbf06868e4cc482d59f3320d0124118584eb3027a,sha256:f53b72a98ef7865f,2
DPN04. Influence & Persuasion:s78:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",78,False,2,embedded-image,9,Picture 8,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image55.png,False,l=54420,PNG,image/png,560,411,243279,f53b72a98ef7865f661ba66bbf06868e4cc482d59f3320d0124118584eb3027a,sha256:f53b72a98ef7865f,2
DPN04. Influence & Persuasion:s78:o3,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",78,False,3,embedded-image,19,Picture 18,,,False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image56.jpeg,False,,JPEG,image/jpeg,556,452,64732,c9883b8b493276a364d39b06fb3730951a820fe5a02da40912aad0f9cf2fb6be,sha256:c9883b8b493276a3,1
DPN04. Influence & Persuasion:s79:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",79,False,1,embedded-image,20,Picture 19,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image57.jpeg,False,,JPEG,image/jpeg,700,228,19437,17e16e0bfad6ac1f03cad4a24f1ca5c9cabc83ad4df777b7bc68f5af360e8468,sha256:17e16e0bfad6ac1f,1
DPN04. Influence & Persuasion:s81:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",81,False,1,embedded-image,5,Content Placeholder 7,,"A picture containing text, person, person, outdoor

Description automatically generated",False,rId4,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image58.png,False,,PNG,image/png,1380,782,1170105,7b8cb803a5e3ea0cac5a30d2b6d630cf6fab650e3601931bc4a737ac5f4c56b9,sha256:7b8cb803a5e3ea0c,1
DPN04. Influence & Persuasion:s82:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",82,False,1,embedded-image,9,Content Placeholder 8,,"A person wearing glasses

Description automatically generated",False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image59.png,False,,PNG,image/png,1082,723,722292,d5cc7e9e946cd4767e997f6966437b281e96cd3cee2e70c27e3faaee14bf5e09,sha256:d5cc7e9e946cd476,1
DPN04. Influence & Persuasion:s82:o2,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",82,False,2,embedded-image,1026,Picture 2,,Borgen: Sæson 2 (episode 11-20) (4-disc) (DVD) - Laserdisken.dk - salg af  DVD og Blu-ray film.,False,rId5,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image60.jpeg,False,,JPEG,image/jpeg,285,341,47214,1b1446950561095eb629ce21d3548ee6b9e9f01a7702f9be6284983a12f03a49,sha256:1b1446950561095e,1
DPN04. Influence & Persuasion:s102:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",102,True,1,embedded-image,2050,Picture 2,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image61.jpg,False,,JPEG,image/jpeg,1600,823,541783,6d4984e27677e2973b876fc0a7acdd73e233f26f5b9265ce85c8e6a03b264df4,sha256:6d4984e27677e297,1
DPN04. Influence & Persuasion:s104:o1,DPN04. Influence & Persuasion.pptx,"/Users/huz/Library/CloudStorage/OneDrive-SyddanskUniversitet/Teaching/Decision, Persuasion, and Negotiation/Notes/Slides 2026/DPN04. Influence & Persuasion.pptx",104,True,1,embedded-image,5,Picture 4,,,False,rId3,http://schemas.openxmlformats.org/officeDocument/2006/relationships/image,ppt/media/image62.png,False,l=4153;t=1991;r=4177;b=7315,PNG,image/png,1000,1294,290506,3c6cbd7eb3152981d9d9dcf9b041e6b105949be2c865168de958db175d9653ea,sha256:3c6cbd7eb3152981,1
